date,id,price,url
发标日期：2017-07-24,http://www.yidai.com/invest/a201707833876.html,"30,000.00 元",https://www.yidai.com/invest/index.html?page=9
发标日期：2017-07-24,http://www.yidai.com/invest/a201707833710.html,"99,000.00 元",https://www.yidai.com/invest/index.html?page=9
发标日期：2017-07-24,http://www.yidai.com/invest/a201707833653.html,"65,000.00 元",https://www.yidai.com/invest/index.html?page=9
发标日期：2017-07-20,http://www.yidai.com/invest/a201707700085.html,"32,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-20,http://www.yidai.com/invest/a201707699681.html,"77,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-21,http://www.yidai.com/invest/a201707699479.html,"150,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-20,http://www.yidai.com/invest/a201707699455.html,"54,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-20,http://www.yidai.com/invest/a201707699078.html,"85,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-20,http://www.yidai.com/invest/a201707698825.html,"70,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-20,http://www.yidai.com/invest/a201707697639.html,"84,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-20,http://www.yidai.com/invest/a201707697365.html,"45,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-20,http://www.yidai.com/invest/a201707696971.html,"59,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-20,http://www.yidai.com/invest/a201707696322.html,"152,000.00 元",https://www.yidai.com/invest/index.html?page=12
发标日期：2017-07-24,http://www.yidai.com/invest/a201707832864.html,"135,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-26,http://www.yidai.com/invest/a201707735995.html,"170,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-21,http://www.yidai.com/invest/a201707735456.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-21,http://www.yidai.com/invest/a201707735062.html,"80,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-21,http://www.yidai.com/invest/a201707735027.html,"68,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-21,http://www.yidai.com/invest/a201707734642.html,"24,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-21,http://www.yidai.com/invest/a201707733927.html,"130,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-21,http://www.yidai.com/invest/a201707732611.html,"139,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-21,http://www.yidai.com/invest/a201707732397.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-21,http://www.yidai.com/invest/a201707731552.html,"40,000.00 元",https://www.yidai.com/invest/index.html?page=10
发标日期：2017-07-20,http://www.yidai.com/invest/a201707694711.html,"67,000.00 元",https://www.yidai.com/invest/index.html?page=13
发标日期：2017-07-21,http://www.yidai.com/invest/a201707694205.html,"130,000.00 元",https://www.yidai.com/invest/index.html?page=13
发标日期：2017-07-20,http://www.yidai.com/invest/a201707688839.html,"40,000.00 元",https://www.yidai.com/invest/index.html?page=13
发标日期：2017-07-20,http://www.yidai.com/invest/a201707686469.html,"40,000.00 元",https://www.yidai.com/invest/index.html?page=13
发标日期：2017-07-20,http://www.yidai.com/invest/a201707686021.html,"53,000.00 元",https://www.yidai.com/invest/index.html?page=13
发标日期：2017-07-19,http://www.yidai.com/invest/a201707664312.html,"102,000.00 元",https://www.yidai.com/invest/index.html?page=13
